Sector,Query,link,Title,Description,Position,Type,PDF Available (Y/N),Country of Origin,Language,Description / Purpose,Form Title,No. of Pages,PDF size,Status,Verified By,Date,Feedback
medical,紹介状 filetype:pdf,https://luke-ah.jp/images/pdf/introduction.pdf,,,,,,,,,,,,Accept,Honey,,
medical,紹介状 filetype:pdf,http://www.sbthp.jp/contents/bumon/documents/senteiryouyouhi20190927.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.ishiyaku.co.jp/pickup/445380.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.fujitsu.com/downloads/JP/archive/imgjp/group/feast/services/webserve/h0000-155-155-presentation.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.tdc.ac.jp/Portals/0/images/ch/files/%E2%91%A0%E3%81%8B%E3%81%8B%E3%82%8A%E3%81%A4%E3%81%91%E5%8C%BB%E3%81%8B%E3%82%89%E3%81%AE%E7%B4%B9%E4%BB%8B%E7%8A%B6%E3%82%92%E3%81%8A%E6%8C%81%E3%81%A1%E3%81%AE%E6%82%A3%E8%80%85%E6%A7%98%E3%81%B8%20(1).pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.city.matsudo.chiba.jp/hospital/renkei/kanja_syokai/senseigatahe.files/shoukaikanja_yoyaku.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.hospital-nishinomiya.jp/news/upload/5303ce64018a2e71e53a61f4e859032ddc717e04.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.cityhosp-kumamoto.jp/burger_editor/burger_editor/dl/902__6YG45a6a55mC6aSK6LK75pS55a6a44Gu44GK55_l44KJ44Gb.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.komazawa-u.ac.jp/facilities/library/files/letter_of_introduction.pdf,,,,,,,,,,,,Accept,Honey,,
medical,紹介状 filetype:pdf,https://wwwhp.md.shinshu-u.ac.jp/docs/2023.5_gairai_shinryou_moushikomisho.pdf,,,,,,,,,,,,Accept,Honey,,
medical,紹介状 filetype:pdf,https://www.kyokuto.or.jp/visitors/img/keiji/g_01.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.shinmatsudo-hospital.jp/wp-content/uploads/R6.10kodomosentei-poster.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://iwai-hp.com/wp-content/uploads/2025/10/%E9%80%A3%E6%90%BA%E3%81%84%E3%82%8F%E3%81%84N-o.48%EF%BC%88HP%E7%94%A8%EF%BC%89.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,http://medical.amivoice.com/ex7/wp-content/uploads/2014/07/hosikawanaikageka.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.fmu.ac.jp/amc/hospital/data/center-kakaritsuke-01.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://shimonosekicity-hosp.jp/content/100863309.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,http://www.tdc.ac.jp/Portals/0/images/ch/files/%E3%81%8B%E3%81%8B%E3%82%8A%E3%81%A4%E3%81%91%E5%8C%BB%E3%81%8B%E3%82%89%E3%81%AE%E7%B4%B9%E4%BB%8B%E7%8A%B6%E3%82%92%E3%81%8A%E6%8C%81%E3%81%A1%E3%81%AE%E6%82%A3%E8%80%85%E6%A7%98%E3%81%B8.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://yoshikawa-hp.or.jp/pdf/bumon/kanwacare/gairaipt.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.kawagoe.saitama-med.ac.jp/01consultation/firstmedical/images/hokengai201808.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.city.tomakomai.hokkaido.jp/files/00062100/00062126/tomakomai_shoukai_sentei_20240301.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://kobe.hosp.go.jp/images/2025/kensairai.pdf,,,,,,,,,,,,Accept,Honey,,
medical,紹介状 filetype:pdf,https://www.chuobyoin.or.jp/wp-content/uploads/2019/12/syosintaiouhenkou1223.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://kashiwado.com/wp-content/uploads/guidance01.pdf,,,,,,,,,,,,Accept,Honey,,
medical,紹介状 filetype:pdf,http://reimeikai.jp/news/wp-content/uploads/2022/10/sentei.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,http://mihara.jrc.or.jp/wpcms/wp-content/uploads/2020/10/e39627972fcf2cf4ccec634d8988b49e.pdf,,,,,,,,,,,,Accept,Honey,,
medical,紹介状 filetype:pdf,https://www.kyoukaikenpo.or.jp/~/media/files/okinawa/leaflet/2021kouhou/noukoku202508.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://chukyo.jcho.go.jp/wp-content/uploads/2017/10/internet-yoyaku.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://ims-itabashi.jp/recruit/pdf/jimu_iji/003.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.otaru-general-hospital.jp/wp-content/uploads/2023/03/330b8414f480d6ab4a53e4242fa28d40.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.hosp.kobe-u.ac.jp/byosoumu/docs/bumon/yoyaku01.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.jikei.ac.jp/hospital/daisan//pdf/202307_voice.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.kawagoe.saitama-med.ac.jp/01consultation/central_departments/web_yoyaku/file/yakubato_chirashi.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://www.kansaih.johas.go.jp/wp-content/uploads/2022/09/senteiryouyouhi2022-1.pdf,,,,,,,,,,,,Reject,Honey,,
medical,紹介状 filetype:pdf,https://saiseikaikanazawa.jp/wp/wp-content/uploads/630ebcd1a5eef619a6ed762526e782f5.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.soseikai.or.jp/wp_root/wp-content/uploads/2021/12/shoukaijoujuten01.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://kyoto.jcho.go.jp/wp-content/uploads/2025/05/04-20250401shoukaikanjyauketuke.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.asahih.johas.go.jp/pdf/20221001syosin_hiyo.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.nishinarachuo.or.jp/nishinara_web/wp-content/uploads/2025/07/%E7%B4%B9%E4%BB%8B%E7%8A%B6%E3%82%92%E3%81%8A%E6%8C%81%E3%81%A1%E3%81%AE%E6%82%A3%E8%80%85%E3%81%95%E3%82%93%E3%81%B8.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.jss-group.co.jp/ohara/files/2024/01/9e621fa4140e2017757eae764091c5cb.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://hokkaido-cc.hosp.go.jp/outpatient/pdf/20231129_01.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.imh.jp/wp/wp-content/uploads/2019/04/9133cf0a4d5540a782db4dd97dce57d7.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.ych.pref.yamanashi.jp/wp-content/uploads/2022/08/20220831_homepage.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://shinkohp.jp/wp-content/uploads/2023/04/syokaijo.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.hosp.mie-u.ac.jp/wp-content/themes/mieuhosp/assets/doc/gairai/jushin/shinryo_toroku.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.osakah.johas.go.jp/pdf/about/7.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.ryukyu-animal.com/pdf/line01.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.asakayama.or.jp/app/wp-content/uploads/2024/03/dbdd65ba8542520c6d6b9a44438438d1.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,http://ftp.orca.med.or.jp/pub/data/mican/installer_manual/old/mican-operationmanual-simple-2014-11-01.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.seiwa-univ.ac.jp/campus/img/library/service_03.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,http://www.kanazawa-med.ac.jp/~himi/images/medical_cooperation.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://jsite.mhlw.go.jp/hokkaido-hellowork/content/contents/001744771.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://fujinomiya-hp.jp/wp-content/uploads/2021/02/8ebaeab79dd02aede5f8fd036a6a190f.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://iwaki-city-medical-center.jp/chiiki/pdf/shinryou_teikyousyo.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,紹介状 filetype:pdf,https://www.tonehoken.or.jp/chuo-hospital/medical/pdf/ctmri_app.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,紹介状 filetype:pdf,https://ashigarakami.kanagawa-pho.jp/data/media/syosinnnokannjyasannnosinnryounituite061001.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://ureshino.hosp.go.jp/files/000082765.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.kchnet.or.jp/kchnet/wp-content/uploads/about_us/announce/pdf_santei_003.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.chuobyoin.or.jp/wp-content/uploads/2019/08/syoshinuketuke201910.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.ida-kenpo.info/dl.cgi/%E3%80%90%E4%BA%8B%E5%8B%99%E9%80%A3%E7%B5%A1%E3%80%91%E7%B4%B9%E4%BB%8B%E7%8A%B6%E3%81%AA%E3%81%97%E3%81%A7%E5%8F%97%E8%A8%BA%E3%81%99%E3%82%8B%E5%A0%B4%E5%90%88%E7%AD%89%E3%81%AE%E3%80%8C%E7%89%B9%E5%88%A5%E3%81%AE%E6%96%99%E9%87%91%E3%80%8D%E3%81%AE%E8%A6%8B%E7%9B%B4%E3%81%97%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6%20%282%29.pdf?f=news/1_251_file1;n=%E3%80%90%E4%BA%8B%E5%8B%99%E9%80%A3%E7%B5%A1%E3%80%91%E7%B4%B9%E4%BB%8B%E7%8A%B6%E3%81%AA%E3%81%97%E3%81%A7%E5%8F%97%E8%A8%BA%E3%81%99%E3%82%8B%E5%A0%B4%E5%90%88%E7%AD%89%E3%81%AE%E3%80%8C%E7%89%B9%E5%88%A5%E3%81%AE%E6%96%99%E9%87%91%E3%80%8D%E3%81%AE%E8%A6%8B%E7%9B%B4%E3%81%97%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6%20%282%29.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.otarukyokai.or.jp/hotnews/files/00000100/00000151/mousikomi.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,紹介状 filetype:pdf,https://www.hospital.pref.ibaraki.jp/chuo/wp-content/uploads/2025/03/todokede_1_shoshinjisenteiryoyohi.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://hokkaido-cc.hosp.go.jp/about/pdf/20200227_syoukai.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://saitama.jcho.go.jp/wp-content/uploads/2020/04/20200410_naika.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.tenriyorozu.jp/wp/wp-content/uploads/shokaijushin-juten-leaflet.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.kyoukaikenpo.or.jp/~/media/Files/miyazaki/20130301002/202012406_3_111_52_1.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://akashi-udo.jp/wp-content/themes/AkashiUniversalDentalClinic/files/syokaijyo.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://takemura-iin.com/pdf/bn03.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,紹介状 filetype:pdf,https://www.shinmatsudo-hospital.jp/wp-content/uploads/753b5a2c8bac1821ee58dde13df9c719.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.nihonkai-hos.jp/hospital/pdf/ninchi_annai_pt.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.pref.saga.lg.jp/kiji00398017/3_98017_299049_up_eg3rw2qx.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.mhp.koshigaya.saitama.jp/www/contents/1712031962939/simple/hohoemi60.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://nakasatsunai.hcfm.jp/archive/mg/nakasatunai_vol24.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.hosp.yamanashi.ac.jp/wp-content/uploads/2022/12/651c57f037b95cb037d4676e7ab666df.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.matubara.tokushukai.or.jp/files/8917/1223/0449/sentei.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,紹介状 filetype:pdf,https://www.seki-med-cli.com/library/634fc178c8c19b7652cc5502/663b12c60f847622e38adf73.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.yuseifukushi.or.jp/common/pdf/taisyoku.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://chutaikyo.taisyokukin.go.jp/taisyoku/pdf/claim_employees_r.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.ms-ins.com/contractor/procedure/jibaiseki/pdf/kaiyaku.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://nissan-gs.co.jp/wp/wp-content/uploads/2024/06/seikyu_ichiji.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.cells.co.jp/daityo-s/wp-content/uploads/2015/10/kanpuseikyu.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://chouson.shimane-ssjk.jp/files/original/20201020154752039996e9378.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,http://www.kodomo-kai.or.jp/mie/wp-content/uploads/sites/21/2015/02/H27baisyokinyuyouryou.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.denkenpo.or.jp/system/data/app/72/72_1.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.totokenpo.jp/UploadedFiles/benefit/rest_ex.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.ulvac-kenpo.or.jp/UploadedFiles/checkup/abckenshinhojo.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.jcgf.or.jp/wp-content/uploads/2023/03/220902hokenkinseikyu.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.so-net.ne.jp/option/kurashi/sumaitokurashi/pdf/entry.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,http://mie-sansan.jp/wp-content/uploads/2017/12/%E3%82%B9%E3%83%9D%E3%83%BC%E3%83%84%E4%BF%9D%E9%99%BA%E8%AB%8B%E6%B1%82%E6%9B%B8%E8%A8%98%E5%85%A5%E4%BE%8B.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.nenkinkikou-kenpo.or.jp/wp-content/uploads/%E5%88%A5%E6%B7%BB%EF%BC%92%E5%82%B7%E7%97%85%E6%89%8B%E5%BD%93%E9%87%91%E8%AB%8B%E6%B1%82%E6%9B%B8%EF%BC%88%E8%A8%98%E5%85%A5%E4%BE%8B%EF%BC%892024.10.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.aig.co.jp/content/dam/aig/sonpo/jp/ja/documents/services/applications/service-claim-ota-18.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.nissay.co.jp/keiyaku/senyo/help/kyufukinseikyu/hitsuyosyorui/pdf/seikyusyo.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.shida119.jp/wp-content/uploads/2018/10/bystandermimaikin.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.nikon-kenpo.jp/member/application/form/maisou.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.ipet-ins.com/wp-content/themes/ipet/assets/img/process/pfirst/pdf/hoken-seikyu.pdf?2502,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.nanshanlife.com.tw/public_promotion/subject/ClaimLanguage/image/CLM02.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://g-kenpo.or.jp/wp/wp-content/uploads/2023/08/shoubyouteatekin.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://z-rabby.co.jp/wp/wp-content/uploads/2023/03/%E8%A7%A3%E7%B4%84%E8%AB%8B%E6%B1%82%E6%9B%B8%EF%BC%880330%E4%BF%AE%E6%AD%A3%EF%BC%89.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.chubb.com/content/dam/chubb-sites/chubb-com/jp-jp/claims/dental/claimform.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://yurisapo.jp/swfu/d/20201030B2.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.city.kita.lg.jp/_res/projects/default_project/_page_/001/001/738/r6kanpuseikyushokinyureigoizokusama.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.kirin-ec.co.jp/group/pdf/hokenkin_goseikyu.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.himawari-life.co.jp/-/media/himawari/files/customer/seikyu/way/print/print_seikyusho1.pdf?la=ja-JP,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.ja-kyosai.or.jp/gokeiyaku/guide_person/pdf/human_202404.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.chubb.com/content/dam/chubb-sites/chubb-com/jp-jp/claims/health/iryoseikyusyo.ex.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.sportsanzen.org/spoannet/pdf/pref2023.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.ms-ins.com/pdf/contractor/emergency/car/documents/bill02.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.pmac.shigaku.go.jp/dl/name/ragyo/llho3j000000022o-att/k_d_nenkin_roureitaishoku_rei1_2024.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.tugs.co.jp/wp-content/uploads/2025/04/13cfe9775d7d23fed34f96c4aaf8b3d6.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www2.axa.co.jp/customer/claim/document_afl.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.shigagakuen.ed.jp/wp-content/uploads/2017/10/insurance_b_2020.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.fukoku-life.co.jp/contract/claim/upload/book01_4.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.jumonji-u.ac.jp/media/gakkensai_hokenseikyu.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.hinokenpo.or.jp/member/application/files/rest01_ex.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.ipet-ins.com/wp-content/uploads/2025/05/uchinoko_light_claim_E0114-15.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.trancy-kenpo.or.jp/wp-content/uploads/m_shoubyou-2.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://murata-kenpo.or.jp/system/data/app/52/52_1.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://nissan-gs.co.jp/wp/wp-content/uploads/2024/06/seikyu_zengaku.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.jees.or.jp/wp-content/uploads/2025/09/062fdb7c29210cd4e99529af090ef52a.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.hiroshimakyosai.jp/download/files/gojo-tsumitate/gt04.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://yurisapo.jp/swfu/d/20201030B1.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.seikyo-pref-aichi.or.jp/userfiles/files/procedure/insurance/2013kaiyakuseikyuusyo.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.oki-kenpo.or.jp/format/pdf/a1030_rei.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.meiji.ac.jp/campus/gakusai/6t5h7p000000b877-att/6t5h7p00003fdjc5.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.himawari-life.co.jp/-/media/himawari/files/customer/seikyu/way/term/term1.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.kyudenko-kenpo.jp/member/application/files/baby02_ex.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.nissay.co.jp/faq/hokenkin/hokenkin/pdf/seikyusho01.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.nexi.go.jp/regulation/pdf_topics/1611f-0703.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.aflac.co.jp/faqpdf/001.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,http://www.shimane-ryoyukai.jp/_assets/page_files/files/000/020/547/75ef1c6f048d043156a8f4c4f7cb6acffbe5c0c9/%E6%A7%98%E5%BC%8F02_%E5%85%B1%E6%B8%88%E4%BF%9D%E9%99%BA%E9%87%91%E8%AB%8B%E6%B1%82%E6%9B%B8.pdf?1585106563,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www2.axa.co.jp/customer/claim/document.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.chubb.com/content/dam/chubb-sites/chubb-com/jp-jp/claims/cat-flp/cat-claimform.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.nenkinkikou-kenpo.or.jp/wp-content/uploads/%E5%88%A5%E6%B7%BB%EF%BC%94%E5%87%BA%E7%94%A3%E6%89%8B%E5%BD%93%E9%87%91%EF%BC%88%E8%A8%98%E5%85%A5%E4%BE%8B%EF%BC%892024.10.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,http://www.humanlife-s.co.jp/procedural/pdf/seikyu_shipei_min.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://krkenpo.or.jp/wp-content/uploads/2%E3%80%80%E4%B8%80%E8%88%AC%E5%81%A5%E8%A8%BA%E3%80%80%E8%A3%9C%E5%8A%A9%E9%87%91%E8%AB%8B%E6%B1%82%E6%9B%B8%E3%80%80%EF%BC%88%E4%BF%9D%E5%81%A5%E4%BA%8B%E6%A5%AD%E6%9B%B8%E9%A1%9ENo.2-.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://kkcreate.co.jp/wp-content/uploads/2024/05/f193a1a696f348d7ff6a55d49d307717.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.7fin.jp/for_emp/news/pdf/news_20230906.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.city.chichibu.lg.jp/secure/14982/joseikin_seikyusho.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://g-kenpo.or.jp/wp/wp-content/uploads/2023/08/shussanikuji.pdf,,,,,,,,,,,,Accept,Uttam,,
medical,保険金請求書 filetype:pdf,https://www.jp-life.japanpost.jp/customer/procedure/assets/pdf/hokenkinseikyu-03.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,医療費請求書 filetype:pdf,https://h-crisis.niph.go.jp/wp-content/uploads/2018/02/pr12.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,医療費請求書 filetype:pdf,https://www.city.shizuoka.lg.jp/documents/3280/000962609_1.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,医療費請求書 filetype:pdf,https://shokuren.or.jp/ja_yakushoku/wp-content/uploads/2023/05/%E6%A7%98%E5%BC%8F04-020%E3%80%80%E5%8C%BB%E7%99%82%E8%B2%BB%E7%B5%A6%E4%BB%98%E9%87%91%E8%AB%8B%E6%B1%82%E6%9B%B8%E3%80%80%E8%A8%98%E5%85%A5%E4%BE%8B%EF%BC%88%E5%8C%BB%E7%99%82%E4%BB%BB%E7%B6%99%EF%BC%89A4%E6%A8%AA.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,医療費請求書 filetype:pdf,https://iryokyokai.jp/wp-content/uploads/2023/09/%E5%8A%B4%E7%81%BD%E8%A8%BA%E7%99%82%E8%B2%BB%E8%A8%BA%E7%99%82%E8%B2%BB%E7%AD%89%E3%81%AE%E6%A7%98%E5%BC%8F%E6%A1%88%E5%86%85.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,医療費請求書 filetype:pdf,https://www.info-tec.app/system/QAfiles/A5_gaiyou.pdf,,,,,,,,,,,,Reject,Uttam,,
medical,医療費請求書 filetype:pdf,https://www.city.kawaguchi.lg.jp/material/files/group/43/seikyuusyojuusei.pdf,,,,,,,,,,,,Reject,Uttam,,
