sector,english_keyword,term,query,link,_dedupe_key,duplicate_count,pages_found,Status,Feedback
tax,business tax form,نموذج ضريبة الأعمال/الشركات,نموذج ضريبة الأعمال/الشركات filetype:pdf site:.ae,https://www.etisalat.ae/en/system/docs/business/pdf/en/business_super_application_form_arb.pdf,https://etisalat.ae/en/system/docs/business/pdf/en/business_super_application_form_arb.pdf,3,4,,
tax,business tax form,نموذج ضريبة الأعمال/الشركات,نموذج ضريبة الأعمال/الشركات filetype:pdf site:.ae,https://salama.ae/wp-content/uploads/2024/06/Contact-Details-Form.pdf,https://salama.ae/wp-content/uploads/2024/06/Contact-Details-Form.pdf,1,3,,
tax,business tax form,نموذج ضريبة الأعمال/الشركات,نموذج ضريبة الأعمال/الشركات filetype:pdf site:.ae,https://www.pwc.com/m1/en/media-centre/2016/press-releases/paying-taxes-2017-middle-east-ar.pdf,https://pwc.com/m1/en/media-centre/2016/press-releases/paying-taxes-2017-middle-east-ar.pdf,3,5,,
tax,business tax form,نموذج ضريبة الأعمال/الشركات,نموذج ضريبة الأعمال/الشركات filetype:pdf site:.ae,https://duqm.gov.om/upload/files/Income-Tax-Exemption-Form-Ar.pdf,https://duqm.gov.om/upload/files/Income-Tax-Exemption-Form-Ar.pdf,1,5,,
tax,VAT return form,نموذج إقرار ضريبة القيمة المضافة (VAT),نموذج إقرار ضريبة القيمة المضافة (VAT) filetype:pdf site:.ae,https://www.adib.ae/-/media/Project/ADIB/ADIBSite/docs/kfs/adib-wm_khuttati_kfs.pdf,https://adib.ae/-/media/Project/ADIB/ADIBSite/docs/kfs/adib-wm_khuttati_kfs.pdf,2,3,,
tax,VAT return form,نموذج إقرار ضريبة القيمة المضافة (VAT),نموذج إقرار ضريبة القيمة المضافة (VAT) filetype:pdf site:.ae,https://www.adib.ae/-/media/project/adib/adibsite/docs/kfs/wm-al-ahli-gcc-trading-equity-fund.pdf,https://adib.ae/-/media/project/adib/adibsite/docs/kfs/wm-al-ahli-gcc-trading-equity-fund.pdf,1,3,,
tax,VAT return form,نموذج إقرار ضريبة القيمة المضافة (VAT),نموذج إقرار ضريبة القيمة المضافة (VAT) filetype:pdf site:.ae,https://www.ajmanbank.ae/site/files/8425KEY_FACTS_STATMENT_AJMAN_BANK_HOME_FINANCE_PROPERTY_TAKAFUL_SCHEME.pdf,https://ajmanbank.ae/site/files/8425KEY_FACTS_STATMENT_AJMAN_BANK_HOME_FINANCE_PROPERTY_TAKAFUL_SCHEME.pdf,1,3,,
tax,VAT return form,نموذج إقرار ضريبة القيمة المضافة (VAT),نموذج إقرار ضريبة القيمة المضافة (VAT) filetype:pdf site:.ae,https://www.citibank.ae/content/dam/cgcpc/ae/prelogin/www-citibank-ae/doc/pdf/mutual-funds-subscription.pdf,https://citibank.ae/content/dam/cgcpc/ae/prelogin/www-citibank-ae/doc/pdf/mutual-funds-subscription.pdf,3,5,,
tax,VAT return form,نموذج إقرار ضريبة القيمة المضافة (VAT),نموذج إقرار ضريبة القيمة المضافة (VAT) filetype:pdf site:.ae,https://www.etisalat.ae/content/dam/etisalat/business-docs/smb/2023/office-presence-application-form-arb.pdf,https://etisalat.ae/content/dam/etisalat/business-docs/smb/2023/office-presence-application-form-arb.pdf,1,4,,
tax,VAT return form,نموذج إقرار ضريبة القيمة المضافة (VAT),نموذج إقرار ضريبة القيمة المضافة (VAT) filetype:pdf site:.ae,https://www.etisalat.ae/content/dam/etisalat/business-images/smb/2023/offers/homat-al-watan-plans/5121_Homat%20Al%20Watan_GHQ%20Freedom_arb.pdf,https://etisalat.ae/content/dam/etisalat/business-images/smb/2023/offers/homat-al-watan-plans/5121_Homat Al Watan_GHQ Freedom_arb.pdf,1,5,,
tax,VAT return form,نموذج إقرار ضريبة القيمة المضافة (VAT),نموذج إقرار ضريبة القيمة المضافة (VAT) filetype:pdf site:.ae,https://www.uab.ae/-/media/project/uab/pdf/kfs/islamic/sadara-islamic-credit-card-kfs-ar-29082022.pdf,https://uab.ae/-/media/project/uab/pdf/kfs/islamic/sadara-islamic-credit-card-kfs-ar-29082022.pdf,3,3,,
tax,VAT return form,نموذج إقرار ضريبة القيمة المضافة (VAT),نموذج إقرار ضريبة القيمة المضافة (VAT) filetype:pdf site:.ae,https://nileinuae.com/wp-content/uploads/2020/10/VAT-CERTIFICATE-NILB.pdf,https://nileinuae.com/wp-content/uploads/2020/10/VAT-CERTIFICATE-NILB.pdf,1,1,,
tax,income tax refund request,طلب استرداد ضريبة الدخل,طلب استرداد ضريبة الدخل filetype:pdf site:.ae,https://www.nationalbonds.ae/docs/default-source/default-document-library/idikhari-application-a.pdf?sfvrsn=7b114464_4,https://nationalbonds.ae/docs/default-source/default-document-library/idikhari-application-a.pdf,1,1,,
tax,income tax refund request,طلب استرداد ضريبة الدخل,طلب استرداد ضريبة الدخل filetype:pdf site:.ae,https://gstc.gov.sa/ar/Decisions/Documents/2020%D9%85/%D8%AC%D8%AF%D8%A9/%D8%A7%D9%84%D8%AF%D8%A7%D8%A6%D8%B1%D8%A9%20%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%89%20%D9%84%D9%84%D9%81%D8%B5%D9%84%20%D9%81%D9%8A%20%D9%85%D8%AE%D8%A7%D9%84%D9%81%D8%A7%D8%AA%20%D9%88%D9%85%D9%86%D8%A7%D8%B2%D8%B9%D8%A7%D8%AA%20%D8%B6%D8%B1%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D9%82%D9%8A%D9%85%D8%A9%20%D8%A7%D9%84%D9%85%D8%B6%D8%A7%D9%81%D8%A9%20%D9%81%D9%8A%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%AC%D8%AF%D8%A9/VJ-2020-829.pdf,https://gstc.gov.sa/ar/Decisions/Documents/2020م/جدة/الدائرة الأولى للفصل في مخالفات ومنازعات ضريبة القيمة المضافة في مدينة جدة/VJ-2020-829.pdf,1,3,,
tax,income tax refund request,طلب استرداد ضريبة الدخل,طلب استرداد ضريبة الدخل filetype:pdf site:.ae,https://www.adib.ae/-/media/Project/ADIB/ADIBSite/docs/kfs/adib-motor-takaful_adntc.pdf,https://adib.ae/-/media/Project/ADIB/ADIBSite/docs/kfs/adib-motor-takaful_adntc.pdf,1,4,,
tax,income tax refund request,طلب استرداد ضريبة الدخل,طلب استرداد ضريبة الدخل filetype:pdf site:.ae,https://www.nyc.gov/assets/ochia/downloads/pdf/fly-923-what-are-premium-tax-credits-arabic.pdf,https://nyc.gov/assets/ochia/downloads/pdf/fly-923-what-are-premium-tax-credits-arabic.pdf,1,1,,
tax,tax deduction certificate,شهادة خصم ضريبي,شهادة خصم ضريبي filetype:pdf site:.ae,https://www.uab.ae/-/media/Project/UAB/PDF/forms/corporate-banking-forms/Application-for-Irrevocable-Documentary--09082022.pdf?la=ar-AE&hash=5CC95D3EE659C90D00656902DFFA3A14,https://uab.ae/-/media/Project/UAB/PDF/forms/corporate-banking-forms/Application-for-Irrevocable-Documentary--09082022.pdf,1,4,,
tax,tax deduction certificate,شهادة خصم ضريبي,شهادة خصم ضريبي filetype:pdf site:.ae,https://www.nyc.gov/assets/finance/downloads/pdf/translations/sche_renewals/sche-renewal-arab.pdf,https://nyc.gov/assets/finance/downloads/pdf/translations/sche_renewals/sche-renewal-arab.pdf,1,2,,
tax,tax deduction certificate,شهادة خصم ضريبي,شهادة خصم ضريبي filetype:pdf site:.ae,https://www.unitedsteel.ae/wp-content/uploads/2019/05/USW-VAT-Registration-Certificate.pdf,https://unitedsteel.ae/wp-content/uploads/2019/05/USW-VAT-Registration-Certificate.pdf,1,1,,
travel,flight reservation form,نموذج حجز الطيران,نموذج حجز الطيران filetype:pdf site:.ae,https://media.albayan.ae/khalidkhalifa/files/file63.pdf,https://media.albayan.ae/khalidkhalifa/files/file63.pdf,1,2,,
travel,flight reservation form,نموذج حجز الطيران,نموذج حجز الطيران filetype:pdf site:.ae,https://medicine.ksu.edu.sa/sites/medicine.ksu.edu.sa/files/imce_images/tlb_srf_tdhkr.pdf,https://medicine.ksu.edu.sa/sites/medicine.ksu.edu.sa/files/imce_images/tlb_srf_tdhkr.pdf,1,1,,
travel,hotel booking form,نموذج حجز الفندق,نموذج حجز الفندق filetype:pdf site:.ae,https://findhajj.com/wp-content/uploads/2019/08/umrah1441-system.pdf,https://findhajj.com/wp-content/uploads/2019/08/umrah1441-system.pdf,1,5,,
travel,hotel booking form,نموذج حجز الفندق,نموذج حجز الفندق filetype:pdf site:.ae,https://radissonhotels.iceportal.com/asset/park-inn-by-radisson-amsterdam-city-west/miscellaneous/16256-114784-m32876535.pdf,https://radissonhotels.iceportal.com/asset/park-inn-by-radisson-amsterdam-city-west/miscellaneous/16256-114784-m32876535.pdf,1,4,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.moi.gov.kw/portal/enmathij/hijra/1%20(2).pdf,https://moi.gov.kw/portal/enmathij/hijra/1 (2).pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.aman-bank.com/sites/default/files/2020-05/changePhoneNbr.pdf,https://aman-bank.com/sites/default/files/2020-05/changePhoneNbr.pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.vfsglobal.com/greece/jordan/pdf/Consular_section.pdf,https://vfsglobal.com/greece/jordan/pdf/Consular_section.pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.arabiesaoudite.campusfrance.org/system/files/medias/documents/2022-09/AR%20%C2%AB%20%C3%89tudes%20en%20France%20%C2%BB%20%28%D8%A7%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%82%D9%86%D8%B5%D9%84%D9%8A%D8%A9%20%D8%A7%D9%84%D9%85%D8%B3%D8%A8%D9%82%D8%A9%20%28%D8%AA%D8%A3%D8%B4%D9%8A%D8%B1%D8%A9%281%29.pdf.pdf,https://arabiesaoudite.campusfrance.org/system/files/medias/documents/2022-09/AR « Études en France » (الإجراءات القنصلية المسبقة (تأشيرة(1).pdf.pdf,1,3,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://rakcustoms.rak.ae/PublicationDocuments/ImporterCodeApplication.pdf,https://rakcustoms.rak.ae/PublicationDocuments/ImporterCodeApplication.pdf,1,2,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://lebanon.diplomatie.belgium.be/sites/default/files/2023-08/visa_schengen_info_-_arabic.pdf,https://lebanon.diplomatie.belgium.be/sites/default/files/2023-08/visa_schengen_info_-_arabic.pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.uscis.gov/sites/default/files/document/guides/info-guide-prospective-asylum-applicants-arabic.pdf,https://uscis.gov/sites/default/files/document/guides/info-guide-prospective-asylum-applicants-arabic.pdf,1,2,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.mfa.gov.cy/mfa/Embassies/Embassy_Cairo.nsf/All/C53F5FC5D386EDF3C2258798003C409C/$file/Cyprus%20%20Application%20form%20EN_AR.pdf,https://mfa.gov.cy/mfa/Embassies/Embassy_Cairo.nsf/All/C53F5FC5D386EDF3C2258798003C409C/$file/Cyprus  Application form EN_AR.pdf,1,4,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://misiones.cubaminrex.cu/sites/default/files/formularios/editorarabiasaudita/visa_turista_app_form_fill.pdf,https://misiones.cubaminrex.cu/sites/default/files/formularios/editorarabiasaudita/visa_turista_app_form_fill.pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://igm.gob.gt/wp-content/uploads/2024/01/Visa-de-Turista-o-Viajero-para-paises-Categoria-C-VTV-IGM-01-2024-INGLES.pdf,https://igm.gob.gt/wp-content/uploads/2024/01/Visa-de-Turista-o-Viajero-para-paises-Categoria-C-VTV-IGM-01-2024-INGLES.pdf,1,2,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://ly.china-embassy.gov.cn/eng/lsyw/200708/P020210826683424112183.pdf,https://ly.china-embassy.gov.cn/eng/lsyw/200708/P020210826683424112183.pdf,1,2,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://migration.gov.gr/wp-content/uploads/2021/10/%CE%9A%CE%91%CE%9D%CE%9F%CE%9D%CE%99%CE%A3%CE%9C%CE%9F%CE%A3-%CE%94%CE%9F%CE%A5%CE%92%CE%9B%CE%99%CE%9D%CE%9F%CE%A5-%CE%99%CE%99%CE%99-%CE%93%CE%B9%CE%B1-%CE%9C%CE%B5%CF%84%CE%AC%CF%86%CF%81%CE%B1%CF%83%CE%B7_%CE%91%CE%A1%CE%91%CE%92%CE%99%CE%9A%CE%91.pdf,https://migration.gov.gr/wp-content/uploads/2021/10/ΚΑΝΟΝΙΣΜΟΣ-ΔΟΥΒΛΙΝΟΥ-ΙΙΙ-Για-Μετάφραση_ΑΡΑΒΙΚΑ.pdf,1,4,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.qfc.qa/-/media/project/qfc/qfcwebsite/documentfiles/resource-center/client-affairs/template-june-2022---resources/moi-form-product-is72.pdf,https://qfc.qa/-/media/project/qfc/qfcwebsite/documentfiles/resource-center/client-affairs/template-june-2022---resources/moi-form-product-is72.pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.vfsglobal.com/malta/egypt/arabic/pdf/long-stay.pdf,https://vfsglobal.com/malta/egypt/arabic/pdf/long-stay.pdf,1,4,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://immi.homeaffairs.gov.au/Visa-subsite/files/requirements-offshore-humanitarian-visa-application-arabic.PDF,https://immi.homeaffairs.gov.au/Visa-subsite/files/requirements-offshore-humanitarian-visa-application-arabic.PDF,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://eservice.media.gov.kw/Eservices/Files/Forms/TourismLicForm-1.pdf,https://eservice.media.gov.kw/Eservices/Files/Forms/TourismLicForm-1.pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://kairo.diplo.de/resource/blob/1624172/5702753bc30be6fdebb1bdab35a5ad17/250209-einreise-zur-aufnahme-einer-erwerbstaetigkeit-arab-data.pdf,https://kairo.diplo.de/resource/blob/1624172/5702753bc30be6fdebb1bdab35a5ad17/250209-einreise-zur-aufnahme-einer-erwerbstaetigkeit-arab-data.pdf,1,5,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.vfsglobal.com/italy/jordan/pdf/Schengen_Visa_Application_form.pdf,https://vfsglobal.com/italy/jordan/pdf/Schengen_Visa_Application_form.pdf,1,3,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.mfat.govt.nz/assets/NZ-Embassies/UAE-ABU-DHABI/NZ-Visa-information-Arabic.pdf,https://mfat.govt.nz/assets/NZ-Embassies/UAE-ABU-DHABI/NZ-Visa-information-Arabic.pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.alaraby.co.uk/sites/default/files/16-06-2025/Society.pdf,https://alaraby.co.uk/sites/default/files/16-06-2025/Society.pdf,1,1,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.aaucongress2024.com/pdf/hayya-passport-personal-photo-guidelines-arabic-29824.pdf,https://aaucongress2024.com/pdf/hayya-passport-personal-photo-guidelines-arabic-29824.pdf,1,5,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.squ.edu.om/Portals/42/Forms/Students%20Forms/Family%20Joining%20Visa%20Request.pdf?ver=2020-06-24-105012-093,https://squ.edu.om/Portals/42/Forms/Students Forms/Family Joining Visa Request.pdf,1,3,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://www.egypte.campusfrance.org/system/files/medias/documents/2024-09/Brochure%20Campus%20france%20AR%202025-2026.pdf,https://egypte.campusfrance.org/system/files/medias/documents/2024-09/Brochure Campus france AR 2025-2026.pdf,1,2,,
travel,visa application form,نموذج طلب التأشيرة/الفيزا,نموذج طلب التأشيرة/الفيزا filetype:pdf site:.ae,https://visaft.com/vienna/storage/download/entering_turkiye_arabic.pdf,https://visaft.com/vienna/storage/download/entering_turkiye_arabic.pdf,1,1,,
travel,passport renewal form,نموذج تجديد جواز السفر,نموذج تجديد جواز السفر filetype:pdf site:.ae,https://www.embassyofpalestine.org.tr/Files/pdf/2022/002.pdf,https://embassyofpalestine.org.tr/Files/pdf/2022/002.pdf,1,1,,
travel,passport renewal form,نموذج تجديد جواز السفر,نموذج تجديد جواز السفر filetype:pdf site:.ae,https://www.goeic.gov.eg/upload/online/2024/01/documents/files/ar/1009.pdf,https://goeic.gov.eg/upload/online/2024/01/documents/files/ar/1009.pdf,2,2,,
travel,passport renewal form,نموذج تجديد جواز السفر,نموذج تجديد جواز السفر filetype:pdf site:.ae,https://www.dib.ae/docs/default-source/dib-forms/existing-branch-forms-non-cpr-compliant/update-customer-information/1301_update_customer_information_mumayyaz.pdf?sfvrsn=e0efeff7_2,https://dib.ae/docs/default-source/dib-forms/existing-branch-forms-non-cpr-compliant/update-customer-information/1301_update_customer_information_mumayyaz.pdf,1,4,,
travel,passport renewal form,نموذج تجديد جواز السفر,نموذج تجديد جواز السفر filetype:pdf site:.ae,https://www.investbank.ae/dist/pdf/KFS-Safe-Deposit-AR.pdf,https://investbank.ae/dist/pdf/KFS-Safe-Deposit-AR.pdf,2,3,,
